pk,user_pk,caption,like_count,taken_at
3503805758699761406,1818603499,"I used ChatGPT to make a 5 day menu for my family for four, to be shopped from Trader Joe’s. 5 dinners, 3 breakfasts, packed lunch ideas, mindful of food allergies, and with a budget of $165. I also asked it to turn my menu into a grocery list organized by store sections. 🧵🪡",6307,1731906216
3546029464997069613,49232914465,"Via:
@1911agency 👈
🎨  The Mother cheetah reunits with her cubs 🐆
🎥 by: @soog.co",26202,1736939684
3157196286476705804,58111649741,This is possibly the strangest Lee Anderson video. Just a reminder this is the Vice chair of the Conservative Party,179,1690587188
3482505991470791822,1672211785,💙✨,2361,1729367110
3499439370744304209,13685186,"We were greeted by our salesman Al, the epitome of a goofy, chatty uncle. We spent the next hour literally body slamming into each mattress Al whipped out. He looked at our spine alignment, told us us to roll around while we were cracking up laughing and said “nope, see, it’s not right for you” “ok now fall into it like it was a long day” “jump on it, feel the bounce” 😂 it was such a weird and fun experience and we got a great deal!",694,1731385702
3451375837629731744,622177,My new washing machine has AI which means this thing will almost certainly break and need to be replaced in less than 5 years.,414,1725656083
3525971301678847605,45324472888,The fact that there isn't a huge movement to make generative AI flat-out illegal is insane,3041,1734548555
3485403141561480100,544716722,"Aww, you guys!! Thanks so much for all the wonderful birthday wishes. And special thanks to the great Stan Kelly for gifting me with my very own Kelly cartoon!",10092,1729712454
3460651644439904369,55827105534,MASAHALLLAH Ronaldo💞🥰👀❤️‍🩹,13392,1726761871
3337410247760972870,42058280528,"Jon Stewart reveals that Apple wouldn't let him interview FTC Chair Lina Khan. 

""They literally said, please don't talk to her.""",1825,1712070402
3420468940315238913,49317897121,Who can find out the correct answer?,900,1721971694
3555142644212523684,69970479645,What’s the first thing you’d say if I walked up to you right now? Be creative. 😉,160,1738026055
3472133099863151153,175557305,"Life lately 

1. My album is out 
2. Art is everywhere
3. Home is where the studio is
4. Nadi is a rainbow
5. @hernameisbanks forever
6. Never give up
7. Henri Nouwen “The Inner Voice of Love”
8. Don’t worry, it’s just Artificial Intelligence. 
But it’s kiiiiiind of a vibe? 

#shouldigoblond",128,1728130541
3538309245168835547,69571948046,"👤Commented on your profile:
""Hey I think you're handsome ❤️. Where are you from?""",201,1736019353
3553744403456201038,58678473880,"Family is everything 

Do you agree??",2669,1737859367
3554841510743209444,65672789210,Your first thought about me? Be honest 🥺,366,1737990189
3539616854706916489,5551080499,"Germany is known for Engineering.
Switzerland is known for Watches.
Mexico is known for Food.

What is Israel known for? 🇮🇱",181,1736175232
3526826614368083443,48150420821,"Apa yang paling mengecewakan buat saya sebagai guru di semester ini?
This 👇",2675,1734650516
3439745801779996462,38936879084,Name a movie that traumatized you as a child. I’ll go first:,6309,1724269697
3293566862951181616,46089946650,"Please stop laughing at CatGPT. Please stop sharing this picture. It's not funny. This is a slippery slope. It might only meow for now, but what's next? What will our cats do if CatGPT takes their jobs? Do we really want artificial intelligence to sleep all day? To scoff at the $50 worth of cat food you just purchased? To knock your full glass of water over and feel zero remorse when it shatters on the floor? Call me a Luddite, but I believe we must destroy CatGPT to protect our feline friends.",174,1706843787
3554536131376910883,1813320817,"I'm not a Manchester United fan, but honestly, what’s the point of VAR? Even with the naked eye, it’s clear that Amad is kept onside by Andersen's hand. This just shows how poor the standard of officiating is in England.",1185,1737953748
3400089734716372598,558170,"Professor Takeuchi Shoji and his team at the University of Tokyo have successfully created a ""living skin"" using human cells that can be applied to robots, allowing them to display more realistic expressions, such as smiles. 
https://phys.org/news/2024-06-japan-scientists-robot-skin.html

This technology has several potential applications:🧵1/4",960,1719542704
3477270611237986745,1091359,"Researchers from Apple have published a paper showing that what LLMs do is sophisticated pattern matching not reasoning.

This is a problem for anyone who belueves they can build autonomous AI agents on this foundation since it means anytime the “agent” sees a pattern it doesn’t recognize, it will fail hilariously or even catastrophically.",1533,1728742980
3465853325040675856,29652556,"What is this???, it came out of my laptop",7336,1727381934
3453934603260591300,264583602,"A movie you found so disturbing, you never want to watch it again",1017,1725961111
3241030989727348639,16747689,"When did we get so disconnected from the world around us? How can we find our way back?

Aza Raskin thinks the answer might lie in humanity's greatest adversary—listening.

As co-founder of the Center for Humane Technology and of the Earth Species Project, Aza and his team are using Artificial Intelligence to decode the language of animals, from whales to crows, while remaining dedicated to ensuring the accelerating rise of A.I. remains safe and responsibly handled.",124,1700581049
3526050113632586037,364397621,"Congratulations to Elon, President Trump, the grassroots, and the team on 𝕏 for killilng a disastrous, business as usual ""CR"" that was really an omnibus spending spree for the swamp.

The voice of the people is rising.",4332,1734557950
3434142957836784930,24173893873,"Marvel should feard AI 🤯🔥

(via @blizaine ) 
FantasticFourFirstSteps",16787,1723602549
3445424090489530828,58298030183,"I had a student who came to me after 6 months learning Russian on Duolingo.
When I was preparing our first lesson, I expected him to be able to introduce himself and answer some basic questions.
You know what? 👇",319,1724946579
3516739261044773335,4711094905,Dudes have like $12 in bitcoin and celebrating it hitting 100k lol.,3508,1733448010
3474302065647171548,7382154170,"1. Egypt is known for its ancient pyramids 2. Japan is famous for its cherry blossoms
3. Italy is renowned for its art and cuisine 

What is Israel 🇮🇱 famous for?",102,1728389102
3442808706024240536,41554669368,A true story ! My Russian sister who has a PhD in finance and is a super model got rejected for US visa. USA is welcoming a lot of illegal immigirants and not welcoming my sister. What do you think the reason is?,556,1724634801
3505444140369563193,2222827241,"Be Grateful🤲🏼✨🫂
-",892,1732101527
3554211035404020614,71561257313,"No Botox, no filters, no surgery",2168,1737914994
3544585510581759211,20082525531,"On behalf of a patient’s family member: 

BCBS approved an hours- long open heart surgery for my father, then called him 72 hours after surgery to tell him that they would not cover his ICU stay… while he was still recovering in the ICU, chest just stitched up. BCBS is the devil

At some point, anyone who works for an insurance company, sits on their board, is a shareholder or benefits in any way from their cruel practices will need to reconcile this greedy cruelty with their eternal destiny.",483,1736767542
3508189984752805672,3629345432,Americas’s Got Talent contestant shape-shifts into animals on stage.,20292,1732428875
3554621350535946600,1985219047,"Am I a fan of China? Not particularly. Am I a fan of AI? Fuck no. Do I find it hilarious that they out AI’ed the broligarchs, making their shit effectively worthless? Couldn’t have happened to a nicer bunch.",6812,1737963907
3476512760456617296,68787273772,can you photoshop me in the zoo? 🦁,101,1728652638
3554225561801469603,1289794693,"Elon Musk said, ""AI needs to say the truth and know the truth, even if the truth is unpopular.” Do you agree?",107,1737916725
3554881747794007397,1566050573,CREDIT SCORES. No other country scores their citizens just to be able to buy a car or a home. America wake tf up.,219,1737994949
3527812581083490925,2956880941,"More than 16,000 computer scientists and fellow travelers gathered in British Columbia over the past week for what has become AI's biggest annual event: NeurIPS, or the Conference on Neural Information Processing Systems.
#AI 

https://www.reuters.com/technology/artificial-intelligence/when-ai-vies-with-taylor-swift-hot-ticket-town-2024-12-16/",110,1734768053
3255473374343925603,1687848,"Hello, JournalismThreads friends, after 30 years in mainstream media, I walked away from a cushy network anchor role to reinvent myself for digital. I now tell stories about artificial intelligence, the 4th Industrial Revolution, and am the host of The C.D. Howe Institute podcast for Canada’s most respected public policy think tank. My favourite story so far was spending the day with Wikipedia founder Jimmy Wales talking about the Future of Facts:
https://youtu.be/-05Te5AGEIk?si=M3FserOhngPLHPlO",140,1702302689
3273845452423044327,1818938361,"As the metaverse emerges as the next big digital frontier, another player is making its way onto the technological stage: artificial intelligence (AI). These two forces, the metaverse and AI, are combining in revolutionary ways, promising to transform not only how we interact with the digital world but also how it interacts with us.

https://andreacavasin.com/artificial-intelligence-in-the-metaverse/

metaverse",254,1704492812
3553650054384322407,70517763489,"Mentioned You in Thread 
Hy!!!
🌹❤️
Can we take a vacation? i will pay for all the expenses, i just want us to talk. 🌸I didn’t believe in love at first sight until saw you,  Now i can’t sleep without dreaming of you, Do you believe in love at first sight? my heart feels like it’s falling out of chest, with each passing day sitting beside my phone waiting for your reply.
 I love you. Sent message for you 💞🎀",357,1737848242
3552906119310393313,61858059800,"Good Morning, I hope you all have a wonderful Saturday 🥰🙌🥰

Thank you all for Support and Love you gave and give me 🥰🙌🥰

Made with :
faceplay_official

 #photoshoot #Style #party #tonight #stunning #beauty #photooftheday #love #instagood #photo #modellife #portrait #you fashionblogger #models #makeup #follow #Fitness #Hellofaceapp #helloface #magicface",233,1737759436
3412950768858799399,197129717,"James Anderson, an early investor in companies like Tesla and Amazon, expressed his bullish outlook on Nvidia’s future potential. He suggested that the chipmaker’s market cap could potentially surpass the combined value of the current S&P 500.

Anderson’s optimism stems from Nvidia’s role in the burgeoning demand for AI chips, which are crucial for training and running advanced generative AI models.",109,1721075458
3554220678029498235,36299052745,"Novice here so maybe wrong here but we going to spend $500 B on top of what has already been spent on AI and computers, etc and the Chinese just given this sh#t for free.....how exactly are we going to get our money back?!?!?",143,1737916143
3537949205290281439,28244257781,"Штучний інтелект у моєму дитинстві.
Artificial Intelligence in my childhood.
🫠",3105,1735976432
3531822769610470081,6643700471,"Mask off: Elon Musk admits that Neuralink will be a requirement for all of humanity for ""understanding of the universe"" via ""Human AI symbiosis"" - no one wants to be mind controlled for the sake of false progress.",983,1735246104
3533538492510026177,26810828,ArtificialIntelligence Primeira vez que um robô me fez chorar 🥺🫰🏻💕,2080,1735450735
3554733566304676195,72243336160,"‼️BREAKING: XRP CRASHING COMING AS THE RESULT OF ‘FINANCIAL CRISIS’ FEARS REPORTED BY FEDS!‼️

WE COULD STILL BE LOOKING AT TOP DEFI TOKEN ON #XRPL SKYROCKETING, CTF TOKEN, JUMPING FROM $0.97 TO $748.50 PER TOKEN WITH S MARKET CAP OF ONLY $20 BILLION!!

THINGS ARE ABOUT TO GO INSANE!!!

THIS SHORT TERM LOSS IS ABOUT TO MAKE SOME MULTIMILLIONS!!",149,1737977284
3554873127441467191,59726548819,This video Deserve Millions of views,414,1737993923
3553832241652178055,6700694799,"So tired of these tech bros. AI could be used to cure the cancer, or leading us to new discoveries in science. But they don't care about any of these, all they want to do is to use AI to eliminate human jobs, or invade everyone's data and privacy, kill off human creativities, and of course, steal all the intellectual properties without any consequences.",663,1737869838
3554892648957208301,53135521539,MTV event 2005 #thescarlettjohanssonworld,759,1737996248
3553691366544763806,55605957343,"ÁFRICA — Nas redes sociais foi divulgado um vídeo do que parece ser um homem andando sobre as águas do mar em Angola. Segundo os locais, tratar-se-ia do espírito do kudurista angolano de 19 anos Mano Chaba, que se afogou nesse lugar na última terça-feira (21).",458,1737853055
3470017131209829764,18463428,I got me eyes on you,1089,1727878298
3540969202544619461,48141252304,"2024 recap của mình~
- 5.0 GPA ở MIT 🫶
- quyết định theo đuổi major thứ hai (Artificial Intelligence and Decision Making) dù mình gần như hong có background về mảng này 🤖
- lấy lớp coding đầu tiên của mình (mình siêu thích lớp này luônn) 💻
- tạo threads để chia sẻ quá trình học tập của mình với gần 30k followers 🫶
- quen với việc take note và type up bài tập về nhà của mình bằng LaTeX 📑
- thử tham gia summer research ở MIT 🔬
- học được cách bắn cung 🏹 với cả trượt băng ⛸️

(1/3)",4539,1736336456
3553922537378412652,71128024083,"Assalamu Alukum ""
 I need friends :
WhatsApp link in Bio ""
Form Saudi Arabia 🇸🇦",516,1737880619
3552677334010327768,314216,😂💪,188,1737732162
3552636134266180496,314216,"This will be a defining year for AI. In 2025, I expect Meta AI will be the leading assistant serving more than 1 billion people, Llama 4 will become the leading state of the art model, and we'll build an AI engineer that will start contributing increasing amounts of code to our R&D efforts. To power this, Meta is building a 2GW+ datacenter that is so large it would cover a significant part of Manhattan.",4647,1737727251
3530179710602197065,1414639745,"Đêm Xmas ngồi xem 6 ông chú đạt giải Nobel vật lý, hoá học, y học và kinh tế năm nay cùng ngồi lại discuss về Artificial Intelligence 🤯 Debate chí choé nhưng thật sự rất thú vị haha.",2876,1735050237
3385866991947397624,2578983,"這週的感想：

TAIWAN

T = Tsai Ing-wen
AI = Artificial Intelligence
W = Win
A = AMD
N = NVIDIA

點到這裡就好嘿
懂ㄉ就懂 😸",1633,1717846820
3550617010205787151,34545258,"Women who have Graduate degrees & PhDs: We would love to hear what you got your degree in and what your research was om!

Let’s connect 💚✨",152,1737486553
3552189609425432852,58362260555,Do you ever not watch a movie just because you don't like one of the leading actors?,5934,1737674021
3520580513125812327,61112986105,AI chúng tôi bài xích là Artificial Intelligence chứ không phải Adobe Illustrator đâu 😭😭😭,1711,1733905923
3449148987591182335,3664766570,"i'm so sick of hearing about AI. are you a creator, a maker, a writer, an artist? can you tell me about something that you made recently, or that you're currently making, that didn't use AI at all? something you made with your own creativity and intelligence and talent? 

i'm working on a new resource for my tarot membership program and i'm really excited about it. and i wrote the whole thing myself.",143,1725390622
3547627541134665750,6008816,"Saca a malandragem! Em 2018 a Amazon lançou essa loja aí. A Amazon Go. A ideia era um mercado sem nenhuma etapa de pagamento, você entra, pega o que precisa e sai sem passar em nenhum caixa. A premissa seria uma tecnologia avançada de AI que detecta tudo que vc pegar lá dentro e, ao sair, teria todos os itens cobrados diretamente na sua conta da Amazon. Vários influencers e jornais fizeram matérias mostrando o quão incrívelmente o sistema funcionava. 🧶",3207,1737130180
3547959764664415637,48246166,"Mas a AI funcionou perfeitamente,  o problema foi de interpretação de vcs. Achara. que era Artificial Intelligence e era Amigo Indiano.",4288,1737169784
3553090816669205579,8326655888,"A reminder that GenerativeAI isn't actually AI. It isn't an intelligence. It didn't ""learn"" shit. It's a generative technology.

It's plagiarizing. 

That's it.",1300,1737781453
3533343416077767822,3026619796,"1000%. the tech dude-bros that are impressed that shit will have their minds blown once they discover gary's mod ('06 edition) not only can your 2 minute random series of clips have continuity + hands + plot, but you can even have a guy's head coming out of a toilet while the tf2 engineer lip syncs dmx *without* having to burn the entire oil supply in the gulf of mexico 👍",137,1735427380
3551642470145793028,18435101,This is not a black man. This is a Somalian or some type of other nationality. That’s not a black man,123,1737608797
3551751148799396372,67546525345,"HAMAS DID AN UNO REVERSO ON MOSSAD ⚡️🙌🏻
Hussein Fayyad, a senior Hamas leader from Beit Hanon surprised the world by attending a funeral in Gaza today, <<despite 🇮🇱 announcing his ☠️ in May>> After several invasions of N Gaza under the pretext of establishing a security barrier and assassinating Hamas leadership, Tel Aviv confidently announced Fayyad’s death. This blatant intel failure has been ridiculed & is evidence of the collapse of its intelligence and propaganda machine
📸:Simurgh313",178,1737621752
3551664721565986557,4321745214,Google deleted President Joe Biden from the U.S. Presidents list.,156,1737611449
3414380106737300625,589638973,"On this WorldEmojiDay, can you guess what IBM technologies we're talking about below? ⬇️",113,1721245855
3551212358430242575,39034773450,"Jesus Christ the stupidity on display here is incredible.
That is just false, china are years behind the US in tech.
They may implement newer things first but they are not more advanced FFS. 🤦🏽‍♂️",340,1737557524
3496625461751951430,1310009120,"""Words"" cannot prove the truth

Because they can always be used to ""lie""

It is ""consistent action""

that can prove the truth

Good luck. With what you choose...Ⓜ️はこૌ𑜞ૌ𑜞𐨎はこૌ𑜞ૌ𑜞🤍🥂❦❦𝙏𝙝𝙖𝙣𝙠 𝙮𝙤𝙪 ❦❦🥂‪🤍😊✨",1561,1731050258
3551325621272019983,65788500587,"What is the first thing you do?
If I (Elon Musk) give you
$5,000,000??

Be honest
👇👇👇👇👇👇👇👇
https://t.me/ELON_MUSK_FX06",508,1737571026
3554036985625270589,1603271993,Glad to help dolphins asking for help ai generated videos #ai #aigenerated #aivideo #artificialintelligence #aiart #aiartcommunity #animal #help#dolphin,19246,1737894247
3475106775424524412,1905741597,"This isn’t Grok. 

This isn’t artificial intelligence. 

This is a real Pennsylvania Amish registered voter, who is voting for Trump this November.

We’re courting the Amish vote. 

Thank you for all of your work, Tricia.",912,1728485031
3543070812064669160,1132797869,"الذكاء الاصطناعي يتطور بشكل متسارع ومرعب 

Artificial intelligence is developing at a rapid and terrifying rate.
AI is getting",1358,1736586986
